subject,language,abbrevation,category,sequence of presentation,action,verbs,playmobil elements,framesetter,topic,verb,action_order,action_FTV,action_TVF,action_TFV,action_FVT,action_VTF,action_VFT,notes,oral text,oral_framesetter,oral_topic,oral_verb,oral_order,oral_FTV,oral_TVF,oral_TFV,oral_FVT,oral_VTF,oral_VFT,notes,MatchActionOral,,,,,,,,,
25,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",1,2,,,0,0,0,0,0,0,no verb chosen,athere is awoman walking at 6 o lcokc,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
25,E,6u,E,12,ball hops,hop,"ball, fireman",2,1,,,0,0,0,0,0,0,no verb chosen,a ball boucing at 3 o clck,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
25,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,2,,0,0,0,0,0,0,,a car is pushing a cart,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,3b,E,14,horse runs down the hill,run,"horse, cart",2,1,3,TFV,0,0,1,0,0,0,used stand,a horse is going downhill at 10 occk,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
25,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,,a seal ispishing a soccer ball,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,used sleep,a man is slpping at 3 o lckc,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
25,E,10u,E,17,boat smokes,smoke,"boat, dog",,1,2,,0,0,0,0,0,0,no time ,there is somke coming out of a life boat at 6 olcock,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
25,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,,a cow is biting a woman,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,a woman is dancing a 3 o clock,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
25,E,9u,E,20,ball lies on a rock,lie,"ball, horse",2,1,3,TFV,0,0,1,0,0,0,,At 6 o lcokc there is asoccer ball on a rock,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
25,E,7u,E,21,tire rolls down the road,roll,"tire, cow",3,2,1,VTF,0,0,0,0,1,0,,a hhoop is rolling a 6 o clock,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
25,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,a woman is sitting at 6 o lcock,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
25,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,there is ahoop on the ground,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,8u,E,24,boat sinks,sink,"boat, ball",2,1,3,TFV,0,0,1,0,0,0,,a lifeboat is sinkaing at 4 o lcokc,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
25,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,used push,a ball is being rolled in the grass,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,a cow is mooing at 10 o cok,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
25,E,5u,E,27,car shutters,shudder,"car, cart",2,1,3,TFV,0,0,1,0,0,0,,a t 3 o lcokc a car is huddering,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
25,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,a woman is standing with her hand on her hoip,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
25,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,a seal is diving at 4 o lck,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
25,E,1u,E,30,ball lies on the ground,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,a soccer ball at 3 o lcck jsut there,2,1,3,TFV,0,0,1,0,0,0,,0,,,,,,,,,
26,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,used the man,the girl is spinning at 11 o clock,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,Tu,T,T,tire turns around,turn,"tire, dog",3,2,1,VTF,0,0,0,0,1,0,,the ring is spinning at 11 ,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,10b,E,1,sailor smokes,smoke,"sailor, dog",,1,2,,0,0,0,0,0,0,no time ,the sailor is smoking at 6,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
26,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,2,,0,0,0,0,0,0,,the horse is carrzing the soccer ball,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,3u,E,3,car drives down the hill,drive,"car, cart",3,2,1,VTF,0,0,0,0,1,0,,the truck is travelling at 10 ,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,6b,E,4,cow hops,hop,"cow, fireman",3,1,2,TVF,0,1,0,0,0,0,,the cow is hopping at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,2,,0,0,0,0,0,0,,the raft is on the water,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,the guz is walking,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,4u,E,7,ball lies,lie,"ball, doctor",2,1,3,TFV,0,0,1,0,0,0,,the soccer ball islazing at 6,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,2u,E,8,car honks,honk,"car, dog",3,1,2,TVF,0,1,0,0,0,0,,the rtuck is honking at 10,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,9b,E,9,seal lies on a rock,lie,"seal, horse",3,1,2,TVF,0,1,0,0,0,0,,the seal is chiling onthe rock at 6,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,the truck is shuddering,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",3,1,2,TVF,0,1,0,0,0,0,,the ladz is walking at 6,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,6u,E,12,ball hops,hop,"ball, fireman",3,1,2,TVF,0,1,0,0,0,0,,the soccer ball is hopong at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,2,,0,0,0,0,0,0,,the car is pushing the truck ,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,3b,E,14,horse runs down the hill,run,"horse, cart",3,1,2,TVF,0,1,0,0,0,0,,the horse is walking at 10,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,,the seal is pushing athe scocer ball inteh water,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,teh guz is sleping at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,the raft is on fire at 6,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,,the girl is being bitten bz a cow,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,the ladz is dancing at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,9u,E,20,ball lies on a rock,lie,"ball, horse",1,3,2,FVT,0,0,0,1,0,0,couldnöt find the ball,the soccer bal ison the rock at 6,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,7u,E,21,tire rolls down the road,roll,"tire, cow",2,1,3,TFV,0,0,1,0,0,0,,the mirror is rolling at 6,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,the ladz is sitting at 6,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,the ring is lazing down,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,the frft is sinking at 4,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,,the soccer ball isrolling,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,2b,E,26,cow moos,moo,"cow, dog",2,1,3,TFV,0,0,1,0,0,0,,the cow ismooing at 10,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
26,E,5u,E,27,car shutters,shudder,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,the car is shudder ing at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,the ladz is standing,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
26,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,the seal is diving at 4,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
26,E,1u,E,30,ball lies on the ground,lie,"ball, horse",3,1,2,TVF,0,1,0,0,0,0,,the soccer bal isiting at 3,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,Tu,T,T,tire turns around,turn,"tire, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
27,E,3u,E,3,car drives down the hill,drive,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,6b,E,4,cow hops,hop,"cow, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,Verb – stand,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,4u,E,7,ball lies,lie,"ball, doctor",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
27,E,2u,E,8,car honks,honk,"car, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,9b,E,9,seal lies on a rock,lie,"seal, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
27,E,6u,E,12,ball hops,hop,"ball, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,2,,0,0,0,0,0,0,cart third,,,1,2,,0,0,0,0,0,0,trailer third,,,,,,,,,,
27,E,3b,E,14,horse runs down the hill,run,"horse, cart",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
27,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,ball third,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
27,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,farmer third,,,1,2,,0,0,0,0,0,0,woman third,,,,,,,,,,
27,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,9u,E,20,ball lies on a rock,lie,"ball, horse",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
27,E,7u,E,21,tire rolls down the road,roll,"tire, cow",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,Verb – push,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,5u,E,27,car shutters,shudder,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
27,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
27,E,1u,E,30,ball lies on the ground,lie,"ball, horse",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,Tb,T,T,woman turns around,turn,"woman, dog",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
28,E,Tu,T,T,tire turns around,turn,"tire, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
28,E,3u,E,3,car drives down the hill,drive,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,6b,E,4,cow hops,hop,"cow, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,2,,0,0,0,0,0,0,Verb – stand,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,4u,E,7,ball lies,lie,"ball, doctor",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,2u,E,8,car honks,honk,"car, dog",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,9b,E,9,seal lies on a rock,lie,"seal, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,6u,E,12,ball hops,hop,"ball, fireman",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,,,0,0,0,0,0,0,"cart second, in front of car",,,1,2,,0,0,0,0,0,0,cart third,,,,,,,,,,
28,E,3b,E,14,horse runs down the hill,run,"horse, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,,,0,0,0,0,0,0,"ball second, next to seal",,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
28,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,3,,0,0,0,0,0,0,woman second,,,1,2,,0,0,0,0,0,0,woman first,,,,,,,,,,
28,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,9u,E,20,ball lies on a rock,lie,"ball, horse",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
28,E,7u,E,21,tire rolls down the road,roll,"tire, cow",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,23,tire lies,lie,tire,,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,25,ball hops,hop,"ball, doctor",,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,5u,E,27,car shutters,shudder,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
28,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
28,E,1u,E,30,ball lies on the ground,lie,"ball, horse",2,1,,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
29,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,Tu,T,T,tire turns around,turn,"tire, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,10b,E,1,sailor smokes,smoke,"sailor, dog",2,1,3,TFV,0,0,1,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,3,,0,0,0,0,0,0,"ball second, verb – bite",,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
29,E,3u,E,3,car drives down the hill,drive,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,6b,E,4,cow hops,hop,"cow, fireman",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,4u,E,7,ball lies,lie,"ball, doctor",1,2,,,0,0,0,0,0,0,,,1,2,,,0,0,0,0,0,0,,,,,,,,,,,
29,E,2u,E,8,car honks,honk,"car, dog",2,1,3,TFV,0,0,1,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,9b,E,9,seal lies on a rock,lie,"seal, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",2,1,3,TFV,0,0,1,0,0,0,Verb – stand,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,6u,E,12,ball hops,hop,"ball, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
29,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,3,,0,0,0,0,0,0,cart second,,,1,2,,0,0,0,0,0,0,cart third,,,,,,,,,,
29,E,3b,E,14,horse runs down the hill,run,"horse, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,10u,E,17,boat smokes,smoke,"boat, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,3,2,,0,0,0,0,0,0,woman first,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,5b,E,19,doctor dances,dance,"doctor, cart",1,2,3,FTV,1,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,n.a.,,,,,,,,,
29,E,9u,E,20,ball lies on a rock,lie,"ball, horse",1,2,,,0,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,n.a.,,,,,,,,,
29,E,7u,E,21,tire rolls down the road,roll,"tire, cow",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,8u,E,24,boat sinks,sink,"boat, ball",2,1,3,TFV,0,0,1,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,2b,E,26,cow moos,moo,"cow, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
29,E,5u,E,27,car shutters,shudder,"car, cart",2,1,3,TFV,0,0,1,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
29,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
29,E,8b,E,29,seal dives into the water,dive,"seal, ball",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
29,E,1u,E,30,ball lies on the ground,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,the woman is spinning at 11 o lcck,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,Tu,T,T,tire turns around,turn,"tire, dog",1,2,3,FTV,1,0,0,0,0,0,,the ball is spining at 11 o lcok,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,the sailor is smokingat 12 30,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,2,,0,0,0,0,0,0,,the horse is holding a soccer ball in its mouth,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,3u,E,3,car drives down the hill,drive,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,thegreen car is driving in a field of grass,,1,2,,0,0,0,0,0,0,,n.a.,,,,,,,,,
30,E,6b,E,4,cow hops,hop,"cow, fireman",3,1,2,TVF,0,1,0,0,0,0,,the cow is hoppoing at 12 15,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
